station_id,name,lat,lon,state,elevation,total_days,observed_days,pct_observed,first_date,last_date
23729,MCLAREN VALE,-35.22,138.541,SA,,9647,0,0.0,2000-01-01,2026-05-30
23730,MEADOWS,-35.18,138.765,SA,,9647,6691,69.4,2000-01-01,2026-05-30
23731,CUDLEE CREEK (MILLBROOK RESERVOIR),-34.833,138.821,SA,,9647,8530,88.4,2000-01-01,2026-05-30
23732,ADELAIDE (MORPHETT VALE),-35.135,138.527,SA,,9647,7728,80.1,2000-01-01,2026-05-30
23733,MOUNT BARKER,-35.073,138.847,SA,,9647,9498,98.5,2000-01-01,2026-05-30
23734,MOUNT BOLD RESERVOIR,-35.121,138.677,SA,,9647,9621,99.7,2000-01-01,2026-05-30
23735,MOUNT COMPASS,-35.35,138.622,SA,,9647,8343,86.5,2000-01-01,2026-05-30
23736,MOUNT LOFTY SUMMIT,-34.967,138.717,SA,,9647,31,0.3,2000-01-01,2026-05-30
23737,MOUNT PLEASANT,-34.773,139.05,SA,,9647,8234,85.4,2000-01-01,2026-05-30
23738,MYPONGA,-35.391,138.464,SA,,9647,6820,70.7,2000-01-01,2026-05-30
23739,NAIRNE,-35.037,138.913,SA,,9647,6996,72.5,2000-01-01,2026-05-30
23740,OLD NOARLUNGA POST OFFICE,-35.185,138.502,SA,,9647,0,0.0,2000-01-01,2026-05-30
23741,NORMANVILLE,-35.452,138.323,SA,,9647,9463,98.1,2000-01-01,2026-05-30
23742,PORT ELLIOT CARAVAN PARK,-35.53,138.69,SA,,9647,7624,79.0,2000-01-01,2026-05-30
23743,VICTOR HARBOR (RIVINGTON GRANGE),-35.542,138.504,SA,,9647,6460,67.0,2000-01-01,2026-05-30
23744,SECOND VALLEY (POOLAMACCA),-35.536,138.234,SA,,9647,7167,74.3,2000-01-01,2026-05-30
23745,STIRLING,-35.033,138.717,SA,,9647,0,0.0,2000-01-01,2026-05-30
23746,STONYFELL,-34.933,138.667,SA,,9647,0,0.0,2000-01-01,2026-05-30
23747,STRATHALBYN,-35.256,138.89,SA,,9647,9493,98.4,2000-01-01,2026-05-30
23748,ADELAIDE (TEA TREE GULLY COUNCIL),-34.831,138.705,SA,,9647,5058,52.4,2000-01-01,2026-05-30
23750,URAIDLA,-34.956,138.744,SA,,9647,9359,97.0,2000-01-01,2026-05-30
23751,VICTOR HARBOR COMPARISON,-35.555,138.622,SA,,9647,817,8.5,2000-01-01,2026-05-30
23752,WILLIAMSTOWN,-34.651,138.878,SA,,9647,8674,89.9,2000-01-01,2026-05-30
23753,WILLUNGA,-35.27,138.559,SA,,9647,7596,78.7,2000-01-01,2026-05-30
23754,YANKALILLA,-35.458,138.35,SA,,9647,8241,85.4,2000-01-01,2026-05-30
23756,WILLIAMSTOWN (GLEN GILLIAN),-34.66,138.926,SA,,9647,9587,99.4,2000-01-01,2026-05-30
23758,KERSBROOK (MABENJO),-34.74,138.871,SA,,9647,9436,97.8,2000-01-01,2026-05-30
23760,HINDMARSH VALLEY,-35.5,138.617,SA,,9647,0,0.0,2000-01-01,2026-05-30
23761,PARAWA (SHARON),-35.556,138.342,SA,,9647,9550,99.0,2000-01-01,2026-05-30
23763,MOUNT CRAWFORD FOREST HEADQUARTERS,-34.712,138.947,SA,,9647,3,0.0,2000-01-01,2026-05-30
23773,CAPE JERVIS LIGHTHOUSE,-35.617,138.083,SA,,9647,0,0.0,2000-01-01,2026-05-30
23778,MOUNT TORRENS,-34.883,138.967,SA,,9647,0,0.0,2000-01-01,2026-05-30
23783,MYPONGA RESERVOIR,-35.401,138.426,SA,,9647,9353,97.0,2000-01-01,2026-05-30
23785,STIRLING POST OFFICE,-35.0,138.717,SA,,9647,0,0.0,2000-01-01,2026-05-30
23799,PROSPECT HILL,-35.218,138.734,SA,,9647,9439,97.8,2000-01-01,2026-05-30
23801,LENSWOOD,-34.948,138.807,SA,,9647,7982,82.7,2000-01-01,2026-05-30
23803,ASHTON CO-OP,-34.942,138.727,SA,,9647,8670,89.9,2000-01-01,2026-05-30
23804,VICTOR HARBOR (ENCOUNTER BAY),-35.554,138.6,SA,,9647,9084,94.2,2000-01-01,2026-05-30
23806,UPPER HERMITAGE,-34.807,138.755,SA,,9647,7950,82.4,2000-01-01,2026-05-30
23810,MOUNT LOFTY (CLELAND CONSERVATION PARK),-34.971,138.704,SA,,9647,8596,89.1,2000-01-01,2026-05-30
23812,ROCKLEIGH (BLACK HEATH),-34.939,139.07,SA,,9647,7680,79.6,2000-01-01,2026-05-30
23816,SECOND VALLEY FOREST,-35.572,138.244,SA,,9647,1740,18.0,2000-01-01,2026-05-30
23817,ALDGATE,-35.024,138.742,SA,,9647,9567,99.2,2000-01-01,2026-05-30
23818,KUITPO FOREST HQ,-35.216,138.701,SA,,9647,1,0.0,2000-01-01,2026-05-30
23820,WILLIAMSTOWN (SOUTH PARA RESERVOIR),-34.681,138.856,SA,,9647,9508,98.6,2000-01-01,2026-05-30
23822,HARTLEY (PINE HILL),-35.18,139.024,SA,,9647,9547,99.0,2000-01-01,2026-05-30
23823,HINDMARSH VALLEY (FERNBROOK),-35.412,138.575,SA,,9647,6901,71.5,2000-01-01,2026-05-30
23824,HINDMARSH VALLEY (SPRINGMOUNT),-35.443,138.544,SA,,9647,5863,60.8,2000-01-01,2026-05-30
23826,KERSBROOK FOREST RSVE,-34.817,138.85,SA,,9647,0,0.0,2000-01-01,2026-05-30
23829,WOODSIDE,-34.952,138.875,SA,,9647,4181,43.3,2000-01-01,2026-05-30
23842,MOUNT LOFTY,-34.978,138.709,SA,,9647,6132,63.6,2000-01-01,2026-05-30
23849,GOOLWA (HINDMARSH ISLAND MARINA),-35.515,138.799,SA,,9647,1119,11.6,2000-01-01,2026-05-30
23875,PARAWA (SECOND VALLEY FOREST AWS),-35.569,138.286,SA,,9647,9314,96.5,2000-01-01,2026-05-30
23876,MCLAREN VALE (PIRRAMIMMA WINERY),-35.228,138.537,SA,,9647,7706,79.9,2000-01-01,2026-05-30
23878,MOUNT CRAWFORD AWS,-34.725,138.928,SA,,9647,9490,98.4,2000-01-01,2026-05-30
23885,NOARLUNGA,-35.159,138.506,SA,,9647,9240,95.8,2000-01-01,2026-05-30
23887,KUITPO FOREST RESERVE,-35.171,138.678,SA,,9647,9419,97.6,2000-01-01,2026-05-30
24000,PARINGA (BEARDY PARK FARM),-34.3,140.933,SA,,9647,0,0.0,2000-01-01,2026-05-30
24001,BARMERA,-34.259,140.471,SA,,9647,6264,64.9,2000-01-01,2026-05-30
24002,BERRI IRRIGATION,-34.283,140.6,SA,,9647,0,0.0,2000-01-01,2026-05-30
24003,RENMARK IRRIGATION,-34.166,140.754,SA,,9647,9603,99.5,2000-01-01,2026-05-30
24004,CHOWILLA,-34.017,140.833,SA,,9647,0,0.0,2000-01-01,2026-05-30
24005,BARMERA (COBDOGLA),-34.25,140.407,SA,,9647,0,0.0,2000-01-01,2026-05-30
24006,KINGSTON ON MURRAY,-34.223,140.342,SA,,9647,6879,71.3,2000-01-01,2026-05-30
24007,LOXTON,-34.453,140.568,SA,,9647,129,1.3,2000-01-01,2026-05-30
24008,LYRUP,-34.258,140.648,SA,,9647,9566,99.2,2000-01-01,2026-05-30
24010,MOOROOK,-34.292,140.363,SA,,9647,9559,99.1,2000-01-01,2026-05-30
24011,NADDA (ZIMMERMAN),-34.583,140.833,SA,,9647,0,0.0,2000-01-01,2026-05-30
24012,OVERLAND CORNER,-34.148,140.326,SA,,9647,6357,65.9,2000-01-01,2026-05-30
24013,LOXTON (PYAP),-34.444,140.496,SA,,9647,9567,99.2,2000-01-01,2026-05-30
24014,QUALCO (KALUNA VINEYARDS),-34.103,139.904,SA,,9647,0,0.0,2000-01-01,2026-05-30
24015,WAIKERIE (RAMCO),-34.178,139.942,SA,,9647,882,9.1,2000-01-01,2026-05-30
24016,RENMARK,-34.171,140.749,SA,,9647,912,9.5,2000-01-01,2026-05-30
24017,TALDRA,-34.352,140.841,SA,,9647,5246,54.4,2000-01-01,2026-05-30
24018,WAIKERIE,-34.178,139.981,SA,,9647,359,3.7,2000-01-01,2026-05-30
24019,WILKADENE (MURTHO),-34.05,140.833,SA,,9647,0,0.0,2000-01-01,2026-05-30
24023,LOXTON RESEARCH CENTRE,-34.433,140.6,SA,,9647,0,0.0,2000-01-01,2026-05-30
24024,LOXTON RESEARCH CENTRE,-34.439,140.598,SA,,9647,9555,99.0,2000-01-01,2026-05-30
24025,BERRI,-34.272,140.596,SA,,9647,9191,95.3,2000-01-01,2026-05-30
24029,WAIKERIE (EREMOPHILA PARK),-34.216,140.186,SA,,9647,9393,97.4,2000-01-01,2026-05-30
24031,DUFFIELD RAMCO,-34.17,139.817,SA,,9647,9260,96.0,2000-01-01,2026-05-30
24037,PARINGA LOCK 5,-34.19,140.762,SA,,9647,6449,66.8,2000-01-01,2026-05-30
24041,WAIKERIE (GOLDEN HEIGHTS),-34.194,139.938,SA,,9647,0,0.0,2000-01-01,2026-05-30
24045,WAIKERIE (CADELL),-34.057,139.758,SA,,9647,0,0.0,2000-01-01,2026-05-30
24046,CADELL,-34.033,139.767,SA,,9647,0,0.0,2000-01-01,2026-05-30
24048,RENMARK AERO,-34.198,140.677,SA,,9647,9524,98.7,2000-01-01,2026-05-30
24500,ASHVILLE,-35.514,139.369,SA,,9647,0,0.0,2000-01-01,2026-05-30
24501,AUSTRALIA PLAINS,-34.097,139.156,SA,,9647,8947,92.7,2000-01-01,2026-05-30
24502,BLACK HILL,-34.691,139.437,SA,,9647,8914,92.4,2000-01-01,2026-05-30
24503,BLANCHETOWN,-34.352,139.612,SA,,9647,0,0.0,2000-01-01,2026-05-30
24504,BOWER,-34.122,139.356,SA,,9647,9502,98.5,2000-01-01,2026-05-30
24506,EUDUNDA (BROWNLOW),-34.257,139.269,SA,,9647,0,0.0,2000-01-01,2026-05-30
24508,CALLINGTON,-35.125,139.043,SA,,9647,9456,98.0,2000-01-01,2026-05-30
24509,DUTTON - SECTION 228,-34.352,139.129,SA,,9647,9563,99.1,2000-01-01,2026-05-30
24510,TAILEM BEND (WOODLANDS),-35.112,139.517,SA,,9647,9469,98.2,2000-01-01,2026-05-30
24511,EUDUNDA,-34.177,139.09,SA,,9647,9566,99.2,2000-01-01,2026-05-30
24512,ROBERTSTOWN (GERANIUM PLAINS),-33.972,139.187,SA,,9647,0,0.0,2000-01-01,2026-05-30
24513,CAMBRAI (KONGOLIA),-34.651,139.363,SA,,9647,9433,97.8,2000-01-01,2026-05-30
24514,LAKE PLAINS (METALA),-35.35,139.05,SA,,9647,0,0.0,2000-01-01,2026-05-30
24515,LANGHORNE CREEK,-35.296,139.033,SA,,9647,8919,92.5,2000-01-01,2026-05-30
24516,LANGHORNE CREEK 2,-35.3,139.033,SA,,9647,0,0.0,2000-01-01,2026-05-30
24517,MANNUM COUNCIL DEPOT,-34.914,139.301,SA,,9647,5710,59.2,2000-01-01,2026-05-30
24518,MENINGIE,-35.69,139.338,SA,,9647,8889,92.1,2000-01-01,2026-05-30
24519,MILANG,-35.407,138.97,SA,,9647,8970,93.0,2000-01-01,2026-05-30
24520,MORGAN POST OFFICE,-34.033,139.667,SA,,9647,0,0.0,2000-01-01,2026-05-30
24521,MURRAY BRIDGE,-35.123,139.259,SA,,9647,9618,99.7,2000-01-01,2026-05-30
24522,MYPOLONGA,-35.042,139.355,SA,,9647,0,0.0,2000-01-01,2026-05-30
24523,MULGUNDAWA SALT,-35.292,139.207,SA,,9647,2927,30.3,2000-01-01,2026-05-30
24524,PALLAMANA POST OFFICE,-35.033,139.217,SA,,9647,0,0.0,2000-01-01,2026-05-30
24525,PALMER,-34.853,139.161,SA,,9647,9196,95.3,2000-01-01,2026-05-30
24526,POINT PASS,-34.075,139.051,SA,,9647,7884,81.7,2000-01-01,2026-05-30
24527,MOUNT MARY PUMPING STATION 2,-33.973,139.421,SA,,9647,0,0.0,2000-01-01,2026-05-30
24528,ROBERTSTOWN,-33.991,139.08,SA,,9647,9547,99.0,2000-01-01,2026-05-30
24529,MANNUM (SANDERSTON),-34.757,139.217,SA,,9647,0,0.0,2000-01-01,2026-05-30
24530,SEDAN (SANDLETON),-34.458,139.36,SA,,9647,9503,98.5,2000-01-01,2026-05-30
24531,SEDAN,-34.572,139.296,SA,,9647,9327,96.7,2000-01-01,2026-05-30
24532,STONEFIELD,-34.35,139.3,SA,,9647,0,0.0,2000-01-01,2026-05-30
24533,MURRAY BRIDGE (TEPKO),-34.969,139.187,SA,,9647,7868,81.6,2000-01-01,2026-05-30
24534,SUTHERLANDS,-34.156,139.225,SA,,9647,5691,59.0,2000-01-01,2026-05-30
24535,SWAN REACH,-34.568,139.597,SA,,9647,6268,65.0,2000-01-01,2026-05-30
24536,TAILEM BEND,-35.255,139.454,SA,,9647,8039,83.3,2000-01-01,2026-05-30
24537,MENINGIE (WALTOWA),-35.619,139.438,SA,,9647,8423,87.3,2000-01-01,2026-05-30
24538,WELLINGTON EAST,-35.333,139.383,SA,,9647,0,0.0,2000-01-01,2026-05-30
24539,NARRUNG (YALKURI),-35.595,139.13,SA,,9647,6169,63.9,2000-01-01,2026-05-30
24545,MILANG DEPT OF AGRIC.,-35.417,138.967,SA,,9647,0,0.0,2000-01-01,2026-05-30
24547,NILDOTTIE,-34.676,139.651,SA,,9647,6700,69.5,2000-01-01,2026-05-30
24553,FLORIETON (BUNDEY BORE),-33.883,139.35,SA,,9647,0,0.0,2000-01-01,2026-05-30
24554,TAILEM BEND (NATURI),-35.198,139.587,SA,,9647,9587,99.4,2000-01-01,2026-05-30
24555,EUDUNDA (MOONDAH),-34.257,139.092,SA,,9647,9520,98.7,2000-01-01,2026-05-30
24558,MILANG E WS,-35.406,138.975,SA,,9647,0,0.0,2000-01-01,2026-05-30
24562,WELLINGTON PUMPING STN,-35.3,139.4,SA,,9647,0,0.0,2000-01-01,2026-05-30
24563,PELICAN POINT E WS,-35.6,139.033,SA,,9647,0,0.0,2000-01-01,2026-05-30
24564,BLANCHETOWN LOCK 1,-34.352,139.615,SA,,9647,9536,98.8,2000-01-01,2026-05-30
24572,WELLINGTON (BRINKLEY SOUTH),-35.283,139.203,SA,,9647,9535,98.8,2000-01-01,2026-05-30
24573,TRURO,-34.408,139.127,SA,,9647,9521,98.7,2000-01-01,2026-05-30
24576,MILANG (NAVARINO),-35.348,138.977,SA,,9647,9566,99.2,2000-01-01,2026-05-30
24578,MORGAN (BRENDA PARK STATION),-34.065,139.661,SA,,9647,8069,83.6,2000-01-01,2026-05-30
24580,STRATHALBYN RACECOURSE,-35.284,138.893,SA,,9647,9585,99.4,2000-01-01,2026-05-30
25000,ALAWOONA,-34.731,140.504,SA,,9647,8865,91.9,2000-01-01,2026-05-30
25001,CALIPH POST OFFICE,-34.667,140.283,SA,,9647,0,0.0,2000-01-01,2026-05-30
25002,PURNONG (CLAYPANS),-34.828,139.667,SA,,9647,9472,98.2,2000-01-01,2026-05-30
25003,COPEVILLE,-34.795,139.849,SA,,9647,2673,27.7,2000-01-01,2026-05-30
25004,GALGA,-34.692,139.964,SA,,9647,7011,72.7,2000-01-01,2026-05-30
25005,GURRAI POST OFFICE,-35.133,140.6,SA,,9647,0,0.0,2000-01-01,2026-05-30
25006,KAROONDA,-35.09,139.897,SA,,9647,9233,95.7,2000-01-01,2026-05-30
25008,MAGGEA,-34.467,140.067,SA,,9647,0,0.0,2000-01-01,2026-05-30
25009,MERIBAH,-34.703,140.856,SA,,9647,627,6.5,2000-01-01,2026-05-30
25010,MINDARIE,-34.813,140.218,SA,,9647,6211,64.4,2000-01-01,2026-05-30
25011,MOORLANDS,-35.296,139.642,SA,,9647,0,0.0,2000-01-01,2026-05-30
25013,PARILLA,-35.298,140.668,SA,,9647,9100,94.3,2000-01-01,2026-05-30
25014,PARUNA,-34.717,140.735,SA,,9647,8846,91.7,2000-01-01,2026-05-30
25015,PINNAROO,-35.268,140.907,SA,,9647,9154,94.9,2000-01-01,2026-05-30
25017,SANDALWOOD,-34.941,140.131,SA,,9647,4822,50.0,2000-01-01,2026-05-30
25018,ALAWOONA (SCHELLS WELL),-34.788,140.5,SA,,9647,9370,97.1,2000-01-01,2026-05-30
25019,VEITCH,-34.633,140.367,SA,,9647,0,0.0,2000-01-01,2026-05-30
25020,WYNARKA (HOOPER),-35.133,139.733,SA,,9647,0,0.0,2000-01-01,2026-05-30
25022,BORRIKA,-35.033,140.05,SA,,9647,0,0.0,2000-01-01,2026-05-30
25023,PEEBINGA,-34.929,140.911,SA,,9647,5350,55.5,2000-01-01,2026-05-30
25024,LOXTON (WUNKAR),-34.493,140.302,SA,,9647,0,0.0,2000-01-01,2026-05-30
25025,PERPONDA,-34.973,139.807,SA,,9647,5940,61.6,2000-01-01,2026-05-30
25032,MARAMA,-35.173,140.182,SA,,9647,5861,60.8,2000-01-01,2026-05-30
25034,LOXTON (WANBI RESEARCH CENTRE),-34.78,140.273,SA,,9647,0,0.0,2000-01-01,2026-05-30
25036,KULKAMI,-35.153,140.288,SA,,9647,8256,85.6,2000-01-01,2026-05-30
25039,LOWALDIE,-35.046,139.979,SA,,9647,9525,98.7,2000-01-01,2026-05-30
25040,BOWHILL,-34.894,139.677,SA,,9647,5342,55.4,2000-01-01,2026-05-30
25042,SHERLOCK (WARRANA),-35.244,139.826,SA,,9647,8862,91.9,2000-01-01,2026-05-30
25044,NEW WELL (MARFIELD),-34.459,139.892,SA,,9647,6820,70.7,2000-01-01,2026-05-30
25046,PINNAROO (KOMBALI),-35.066,140.856,SA,,9647,9578,99.3,2000-01-01,2026-05-30
25050,CALIPH,-34.635,140.243,SA,,9647,6723,69.7,2000-01-01,2026-05-30
25500,BORDERTOWN (BERANGWEE),-36.127,140.707,SA,,9647,152,1.6,2000-01-01,2026-05-30
25501,BORDERTOWN,-36.312,140.772,SA,,9647,677,7.0,2000-01-01,2026-05-30
25502,COOKE PLAINS,-35.379,139.562,SA,,9647,8313,86.2,2000-01-01,2026-05-30
25503,COOMANDOOK,-35.469,139.696,SA,,9647,8110,84.1,2000-01-01,2026-05-30
25504,COONALPYN,-35.693,139.852,SA,,9647,7850,81.4,2000-01-01,2026-05-30
25505,BORDERTOWN (KARRAWIRRA),-36.329,140.711,SA,,9647,2665,27.6,2000-01-01,2026-05-30
25506,GERANIUM,-35.38,140.159,SA,,9647,9199,95.4,2000-01-01,2026-05-30
25507,KEITH,-36.098,140.356,SA,,9647,9635,99.9,2000-01-01,2026-05-30
25508,COOMANDOOK (MALINONG),-35.522,139.513,SA,,9647,0,0.0,2000-01-01,2026-05-30
25509,LAMEROO,-35.329,140.518,SA,,9647,5486,56.9,2000-01-01,2026-05-30
25510,MUNDULLA,-36.367,140.7,SA,,9647,0,0.0,2000-01-01,2026-05-30
25511,NETHERTON (DESERT FRINGE),-35.492,139.942,SA,,9647,1299,13.5,2000-01-01,2026-05-30
25512,PARRAKIE,-35.38,140.252,SA,,9647,9505,98.5,2000-01-01,2026-05-30
25513,PEAKE,-35.363,139.95,SA,,9647,7676,79.6,2000-01-01,2026-05-30
25514,TINTINARA,-35.884,140.056,SA,,9647,7749,80.3,2000-01-01,2026-05-30
25515,NETHERTON (THE GLEN),-35.516,139.952,SA,,9647,3059,31.7,2000-01-01,2026-05-30
25516,KEITH (NARREE DOWNS),-36.062,140.55,SA,,9647,0,0.0,2000-01-01,2026-05-30
25517,WILKAWATT POST OFFICE,-35.35,140.35,SA,,9647,0,0.0,2000-01-01,2026-05-30
25518,WIRREGA (TAUNTON),-36.182,140.572,SA,,9647,9464,98.1,2000-01-01,2026-05-30
25519,WOLSELEY,-36.365,140.91,SA,,9647,7990,82.8,2000-01-01,2026-05-30
25522,KONGAL,-36.267,140.45,SA,,9647,0,0.0,2000-01-01,2026-05-30
25523,MENINGIE (NARANGA),-35.86,139.56,SA,,9647,9421,97.7,2000-01-01,2026-05-30
25524,BORDERTOWN (KANGARINGA),-35.95,140.783,SA,,9647,0,0.0,2000-01-01,2026-05-30
25525,BORDERTOWN (INGLEWOOD),-36.188,140.8,SA,,9647,6176,64.0,2000-01-01,2026-05-30
25526,TINTINARA (COLEBATCH DOWNS),-35.971,139.84,SA,,9647,4879,50.6,2000-01-01,2026-05-30
25527,COONALPYN (ALPYN DOWNS),-35.712,139.64,SA,,9647,3395,35.2,2000-01-01,2026-05-30
25529,MENINGIE (MILL PARK),-35.809,139.475,SA,,9647,5096,52.8,2000-01-01,2026-05-30
25536,BORDERTOWN,-36.3,140.767,SA,,9647,0,0.0,2000-01-01,2026-05-30
25539,WILKAWATT (NEWHOUSE FARM),-35.414,140.359,SA,,9647,5125,53.1,2000-01-01,2026-05-30
25541,KEITH (MANDURAMA),-36.037,140.584,SA,,9647,4160,43.1,2000-01-01,2026-05-30
25542,LAMEROO (TRALYN),-35.386,140.614,SA,,9647,5037,52.2,2000-01-01,2026-05-30
25543,KI KI (MOORILLA),-35.55,139.865,SA,,9647,5749,59.6,2000-01-01,2026-05-30
25546,TINTINARA (RICHARDS),-35.99,139.969,SA,,9647,7957,82.5,2000-01-01,2026-05-30
25551,COONALPYN (TWINVILLE),-35.736,139.958,SA,,9647,2669,27.7,2000-01-01,2026-05-30
25556,MENINGIE (GREEN PLAINS),-35.697,139.494,SA,,9647,9149,94.8,2000-01-01,2026-05-30
25557,KEITH (MUNKORA),-36.106,140.327,SA,,9647,8810,91.3,2000-01-01,2026-05-30
26000,BEACHPORT,-37.486,140.012,SA,,9647,7950,82.4,2000-01-01,2026-05-30
26001,BONLEY,-37.417,140.75,SA,,9647,0,0.0,2000-01-01,2026-05-30
26002,BOOL LAGOON,-37.133,140.717,SA,,9647,0,0.0,2000-01-01,2026-05-30
26003,CALLENDALE,-37.245,140.434,SA,,9647,2084,21.6,2000-01-01,2026-05-30
26004,CAPE JAFFA (JAFFA HILLS),-36.971,139.71,SA,,9647,0,0.0,2000-01-01,2026-05-30
26005,CAPE NORTHUMBERLAND,-38.057,140.673,SA,,9647,2034,21.1,2000-01-01,2026-05-30
26006,PENOLA (COMAUM PARK),-37.258,140.968,SA,,9647,0,0.0,2000-01-01,2026-05-30
26007,FRANCES,-36.712,140.955,SA,,9647,9403,97.5,2000-01-01,2026-05-30
26009,KALANGADOO,-37.566,140.696,SA,,9647,5352,55.5,2000-01-01,2026-05-30
26010,KINGSTON SE (KEILIRA STATION),-36.71,140.162,SA,,9647,5842,60.6,2000-01-01,2026-05-30
26012,KINGSTON SE,-36.831,139.853,SA,,9647,9359,97.0,2000-01-01,2026-05-30
26013,KYBYBOLITE RESEARCH CENTRE,-36.88,140.929,SA,,9647,0,0.0,2000-01-01,2026-05-30
26014,LAKE LEAKE (KOOEEYONG),-37.605,140.579,SA,,9647,7382,76.5,2000-01-01,2026-05-30
26015,NARACOORTE (LOCHABER),-36.83,140.533,SA,,9647,686,7.1,2000-01-01,2026-05-30
26016,LUCINDALE POST OFFICE,-36.973,140.366,SA,,9647,8071,83.7,2000-01-01,2026-05-30
26017,PADTHAWAY (MARCOLLAT),-36.501,140.383,SA,,9647,9318,96.6,2000-01-01,2026-05-30
26018,MILLICENT,-37.587,140.343,SA,,9647,7943,82.3,2000-01-01,2026-05-30
26019,MOUNT BURR FOREST RESERVE,-37.557,140.42,SA,,9647,0,0.0,2000-01-01,2026-05-30
26020,MOUNT GAMBIER POST OFFICE,-37.833,140.783,SA,,9647,0,0.0,2000-01-01,2026-05-30
26021,MOUNT GAMBIER AERO,-37.747,140.774,SA,,9647,9587,99.4,2000-01-01,2026-05-30
26022,MOUNT MCINTYRE,-37.55,140.55,SA,,9647,0,0.0,2000-01-01,2026-05-30
26023,NARACOORTE,-36.956,140.74,SA,,9647,547,5.7,2000-01-01,2026-05-30
26024,NARACOORTE CAVE RANGE,-37.033,140.8,SA,,9647,0,0.0,2000-01-01,2026-05-30
26025,PENOLA POST OFFICE,-37.38,140.838,SA,,9647,6939,71.9,2000-01-01,2026-05-30
26026,ROBE,-37.163,139.756,SA,,9647,9589,99.4,2000-01-01,2026-05-30
26027,TANTANOOLA,-37.696,140.46,SA,,9647,5514,57.2,2000-01-01,2026-05-30
26030,BISCUIT FLAT (WOOLMIT),-37.015,139.961,SA,,9647,3652,37.9,2000-01-01,2026-05-30
26035,NOOLOOK WELL (NOOLOOK FOREST RESERVE),-36.999,139.799,SA,,9647,598,6.2,2000-01-01,2026-05-30
26036,PENOLA STATE FOREST RESERVE,-37.489,140.827,SA,,9647,0,0.0,2000-01-01,2026-05-30
26037,BORDERTOWN (YACCA VALE),-36.582,140.729,SA,,9647,6279,65.1,2000-01-01,2026-05-30
26045,COONAWARRA,-37.3,140.833,SA,,9647,0,0.0,2000-01-01,2026-05-30
26049,POLICEMAN POINT,-36.058,139.591,SA,,9647,5660,58.7,2000-01-01,2026-05-30
26058,BORDERTOWN (BEEAMMA SECTION 95),-36.606,140.712,SA,,9647,9507,98.5,2000-01-01,2026-05-30
26062,NARACOORTE (BETTWS-Y-COED),-36.923,140.581,SA,,9647,9335,96.8,2000-01-01,2026-05-30
26065,SALT CREEK (PITLOCHRY OUTSTATION 1),-36.279,139.843,SA,,9647,6153,63.8,2000-01-01,2026-05-30
26067,MOUNT SCHANK (JETHIA),-37.959,140.77,SA,,9647,8971,93.0,2000-01-01,2026-05-30
26069,LUCINDALE (GREENVALE),-36.807,140.387,SA,,9647,9466,98.1,2000-01-01,2026-05-30
26070,KONETTA E WS,-37.267,140.117,SA,,9647,0,0.0,2000-01-01,2026-05-30
26075,WRATTONBULLY (JOEVILLE),-37.143,140.95,SA,,9647,9139,94.7,2000-01-01,2026-05-30
26078,AVENUE,-36.942,140.236,SA,,9647,5795,60.1,2000-01-01,2026-05-30
26082,STRUAN,-37.095,140.791,SA,,9647,0,0.0,2000-01-01,2026-05-30
26089,PADTHAWAY,-36.596,140.486,SA,,9647,256,2.7,2000-01-01,2026-05-30
26091,COONAWARRA,-37.291,140.825,SA,,9647,8292,86.0,2000-01-01,2026-05-30
26095,CAPE JAFFA (THE LIMESTONE),-36.965,139.716,SA,,9647,9483,98.3,2000-01-01,2026-05-30
26099,NARACOORTE AERODROME,-36.981,140.727,SA,,9647,9458,98.0,2000-01-01,2026-05-30
26100,PADTHAWAY SOUTH,-36.654,140.521,SA,,9647,9197,95.3,2000-01-01,2026-05-30
26105,ROBE AIRFIELD,-37.178,139.805,SA,,9647,8249,85.5,2000-01-01,2026-05-30
27000,AURUKUN SHIRE COUNCIL,-13.354,141.721,QLD,,9647,7347,76.2,2000-01-01,2026-05-30
27004,CAPE YORK POST OFFICE,-10.7,142.533,QLD,,9647,0,0.0,2000-01-01,2026-05-30
27005,COEN POST OFFICE,-13.945,143.201,QLD,,9647,5790,60.0,2000-01-01,2026-05-30
27006,COEN AIRPORT EVAP,-13.764,143.118,QLD,,9647,6357,65.9,2000-01-01,2026-05-30
27012,OLD MAPOON,-12.016,141.9,QLD,,9647,0,0.0,2000-01-01,2026-05-30
27013,MCDONNELL STATION,-11.55,142.467,QLD,,9647,0,0.0,2000-01-01,2026-05-30
27014,MEIN STATION,-13.183,142.8,QLD,,9647,0,0.0,2000-01-01,2026-05-30
27015,MORETON TELEGRAPH STATION,-12.454,142.639,QLD,,9647,9346,96.9,2000-01-01,2026-05-30
27019,MOA ISLAND MISSION,-10.183,142.333,QLD,,9647,0,0.0,2000-01-01,2026-05-30
27021,THURSDAY ISLAND TOWNSHIP,-10.583,142.22,QLD,,9647,923,9.6,2000-01-01,2026-05-30
27022,THURSDAY ISLAND MO,-10.585,142.21,QLD,,9647,0,0.0,2000-01-01,2026-05-30
27023,WEIPA MISSION STATION,-12.7,142.1,QLD,,9647,0,0.0,2000-01-01,2026-05-30
27031,BAMAGA,-10.897,142.384,QLD,,9647,5953,61.7,2000-01-01,2026-05-30
